Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
202.9022,S,202.9022,0.02785499,0,2.2,0,0,146.7074,0.05865302,0,0,0,0,0.016317993477891,0.016317993477891,0,-29.9176,-29.9176,-7.335,0,-0.1144869,19333.33,6798.018
203.9023,S,203.9023,0.02783669,0,2.2,0,0,146.7074,0.05865314,0,0,0,0,0.016297220860281,0.016297220860281,0,-29.9013,-29.9013,-7.335,0,-0.1144869,19303.43,6790.684
204.9024,S,204.9024,0.02781841,0,2.2,0,0,146.7074,0.05865324,0,0,0,0,0.0162604934183079,0.0162604934183079,0,-29.88501,-29.88501,-7.335,0,-0.1144869,19273.53,6783.35
205.9024,S,205.9024,0.02780017,0,2.2,0,0,146.7074,0.0586534,0,0,0,0,0.0162375987217018,0.0162375987217018,0,-29.86876,-29.86876,-7.335,0,-0.1144869,19243.66,6776.016
206.9025,S,206.9025,0.02778195,0,2.2,0,0,146.7074,0.05865354,0,0,0,0,0.0162253732731941,0.0162253732731941,0,-29.85253,-29.85253,-7.335,0,-0.1144869,19213.79,6768.682
207.9025,S,207.9025,0.02776377,0,2.2,0,0,146.7074,0.05865372,0,0,0,0,0.0162305863891206,0.0162305863891206,0,-29.83633,-29.83633,-7.335,0,-0.1144869,19183.95,6761.348
208.9026,S,208.9026,0.02774559,0,2.2,0,0,146.7074,0.05865381,0,0,0,0,0.0161920573636678,0.0161920573636678,0,-29.82013,-29.82013,-7.335,0,-0.1144869,19154.12,6754.014
209.9027,S,209.9027,0.02772745,0,2.2,0,0,146.7074,0.05865395,0,0,0,0,0.0161595054560664,0.0161595054560664,0,-29.80396,-29.80396,-7.335,0,-0.1144869,19124.31,6746.68
210.9027,S,210.9027,0.02770934,0,2.2,0,0,146.7074,0.0586541,0,0,0,0,0.0161497605482879,0.0161497605482879,0,-29.78782,-29.78782,-7.335,0,-0.1144869,19094.52,6739.346
211.9028,S,211.9028,0.02769125,0,2.2,0,0,146.7074,0.05865422,0,0,0,0,0.0161213654373284,0.0161213654373284,0,-29.77169,-29.77169,-7.335,0,-0.1144869,19064.74,6732.012
212.9028,S,212.9028,0.02767319,0,2.2,0,0,146.7074,0.05865437,0,0,0,0,0.0161213506451574,0.0161213506451574,0,-29.75559,-29.75559,-7.335,0,-0.1144869,19034.98,6724.678
213.9029,S,213.9029,0.02765514,0,2.2,0,0,146.7074,0.05865442,0,0,0,0,0.0160576970266533,0.0160576970266533,0,-29.73949,-29.73949,-7.335,0,-0.1144869,19005.23,6717.344
214.903,S,214.903,0.02763714,0,2.2,0,0,146.7074,0.05865461,0,0,0,0,0.01605026140912,0.01605026140912,0,-29.72344,-29.72344,-7.335,0,-0.1144869,18975.5,6710.01
215.903,S,215.903,0.02761917,0,2.2,0,0,146.7074,0.05865476,0,0,0,0,0.0160447617663948,0.0160447617663948,0,-29.70741,-29.70741,-7.335,0,-0.1144869,18945.79,6702.676
216.9031,S,216.9031,0.0276012,0,2.2,0,0,146.7074,0.05865488,0,0,0,0,0.0160210379902495,0.0160210379902495,0,-29.69139,-29.69139,-7.335,0,-0.1144869,18916.09,6695.342
217.9032,S,217.9032,0.02758327,0,2.2,0,0,146.7074,0.05865501,0,0,0,0,0.0160007777876814,0.0160007777876814,0,-29.67539,-29.67539,-7.335,0,-0.1144869,18886.4,6688.008
218.9032,S,218.9032,0.02756535,0,2.2,0,0,146.7074,0.05865509,0,0,0,0,0.0159558680782297,0.0159558680782297,0,-29.6594,-29.6594,-7.335,0,-0.1144869,18856.74,6680.674
219.9033,S,219.9033,0.02754748,0,2.2,0,0,146.7074,0.05865527,0,0,0,0,0.0159486653453911,0.0159486653453911,0,-29.64346,-29.64346,-7.335,0,-0.1144869,18827.09,6673.34
220.9033,S,220.9033,0.02752963,0,2.2,0,0,146.7074,0.0586554,0,0,0,0,0.0159283700497923,0.0159283700497923,0,-29.62753,-29.62753,-7.335,0,-0.1144869,18797.46,6666.006
221.9034,S,221.9034,0.0275118,0,2.2,0,0,146.7074,0.05865554,0,0,0,0,0.0159151994636417,0.0159151994636417,0,-29.61162,-29.61162,-7.335,0,-0.1144869,18767.84,6658.672
222.9035,S,222.9035,0.02749399,0,2.2,0,0,146.7074,0.05865565,0,0,0,0,0.0158842640611638,0.0158842640611638,0,-29.59572,-29.59572,-7.335,0,-0.1144869,18738.23,6651.338
223.9035,S,223.9035,0.02747621,0,2.2,0,0,146.7074,0.05865577,0,0,0,0,0.0158443230715761,0.0158443230715761,0,-29.57985,-29.57985,-7.335,0,-0.1144869,18708.64,6644.004
224.9036,S,224.9036,0.02745845,0,2.2,0,0,146.7074,0.05865589,0,0,0,0,0.0158427642226613,0.0158427642226613,0,-29.564,-29.564,-7.335,0,-0.1144869,18679.07,6636.67
225.9036,S,225.9036,0.02744074,0,2.2,0,0,146.7074,0.0586561,0,0,0,0,0.0158481261344363,0.0158481261344363,0,-29.54819,-29.54819,-7.335,0,-0.1144869,18649.52,6629.336
226.9037,S,226.9037,0.02742304,0,2.2,0,0,146.7074,0.05865622,0,0,0,0,0.015819855499636,0.015819855499636,0,-29.53238,-29.53238,-7.335,0,-0.1144869,18619.98,6622.002
227.9038,S,227.9038,0.02740535,0,2.2,0,0,146.7074,0.05865628,0,0,0,0,0.0157645179724284,0.0157645179724284,0,-29.51658,-29.51658,-7.335,0,-0.1144869,18590.46,6614.668
228.9038,S,228.9038,0.0273877,0,2.2,0,0,146.7074,0.05865644,0,0,0,0,0.0157424777582946,0.0157424777582946,0,-29.50082,-29.50082,-7.335,0,-0.1144869,18560.95,6607.334
229.9039,S,229.9039,0.02737007,0,2.2,0,0,146.7074,0.0586566,0,0,0,0,0.0157397496511535,0.0157397496511535,0,-29.48508,-29.48508,-7.335,0,-0.1144869,18531.46,6600
230.9039,S,230.9039,0.02735247,0,2.2,0,0,146.7074,0.05865672,0,0,0,0,0.0157191216829631,0.0157191216829631,0,-29.46936,-29.46936,-7.335,0,-0.1144869,18501.98,6592.666
231.904,S,231.904,0.0273349,0,2.2,0,0,146.7074,0.05865687,0,0,0,0,0.0157199990409964,0.0157199990409964,0,-29.45366,-29.45366,-7.335,0,-0.1144869,18472.52,6585.332
232.9041,S,232.9041,0.02731733,0,2.2,0,0,146.7074,0.05865693,0,0,0,0,0.015655744024933,0.015655744024933,0,-29.43796,-29.43796,-7.335,0,-0.1144869,18443.07,6577.998
233.9041,S,233.9041,0.02729981,0,2.2,0,0,146.7074,0.05865712,0,0,0,0,0.0156497287549797,0.0156497287549797,0,-29.42231,-29.42231,-7.335,0,-0.1144869,18413.64,6570.664
234.9042,S,234.9042,0.02728232,0,2.2,0,0,146.7074,0.05865725,0,0,0,0,0.0156390771522439,0.0156390771522439,0,-29.40668,-29.40668,-7.335,0,-0.1144869,18384.23,6563.33
235.9043,S,235.9043,0.02726484,0,2.2,0,0,146.7074,0.05865742,0,0,0,0,0.0156368386891828,0.0156368386891828,0,-29.39106,-29.39106,-7.335,0,-0.1144869,18354.83,6555.996
236.9043,S,236.9043,0.02724738,0,2.2,0,0,146.7074,0.05865752,0,0,0,0,0.015601909961191,0.015601909961191,0,-29.37545,-29.37545,-7.335,0,-0.1144869,18325.45,6548.662
237.9044,S,237.9044,0.02722994,0,2.2,0,0,146.7074,0.05865759,0,0,0,0,0.0155600770503455,0.0155600770503455,0,-29.35986,-29.35986,-7.335,0,-0.1144869,18296.08,6541.328
238.9044,S,238.9044,0.02721254,0,2.2,0,0,146.7074,0.05865775,0,0,0,0,0.0155577088385499,0.0155577088385499,0,-29.3443,-29.3443,-7.335,0,-0.1144869,18266.73,6533.994
239.9045,S,239.9045,0.02719518,0,2.2,0,0,146.7074,0.05865792,0,0,0,0,0.015538602136381,0.015538602136381,0,-29.32878,-29.32878,-7.335,0,-0.1144869,18237.39,6526.66
240.9046,S,240.9046,0.02717782,0,2.2,0,0,146.7074,0.05865803,0,0,0,0,0.0155153898965494,0.0155153898965494,0,-29.31326,-29.31326,-7.335,0,-0.1144869,18208.07,6519.326
241.9046,S,241.9046,0.02716049,0,2.2,0,0,146.7074,0.05865815,0,0,0,0,0.0154857383267242,0.0154857383267242,0,-29.29776,-29.29776,-7.335,0,-0.1144869,18178.77,6511.992
242.9047,S,242.9047,0.02714317,0,2.2,0,0,146.7074,0.05865825,0,0,0,0,0.0154520536229228,0.0154520536229228,0,-29.28227,-29.28227,-7.335,0,-0.1144869,18149.48,6504.658
243.9047,S,243.9047,0.0271259,0,2.2,0,0,146.7074,0.05865841,0,0,0,0,0.0154559895173492,0.0154559895173492,0,-29.26682,-29.26682,-7.335,0,-0.1144869,18120.21,6497.324
244.9048,S,244.9048,0.02710865,0,2.2,0,0,146.7074,0.05865856,0,0,0,0,0.0154242329910446,0.0154242329910446,0,-29.25139,-29.25139,-7.335,0,-0.1144869,18090.95,6489.99
245.9049,S,245.9049,0.02709142,0,2.2,0,0,146.7074,0.05865873,0,0,0,0,0.015440193152024,0.015440193152024,0,-29.23598,-29.23598,-7.335,0,-0.1144869,18061.71,6482.656
246.9049,S,246.9049,0.0270742,0,2.2,0,0,146.7074,0.05865877,0,0,0,0,0.0153669288544975,0.0153669288544975,0,-29.22057,-29.22057,-7.335,0,-0.1144869,18032.48,6475.322
247.905,S,247.905,0.02705702,0,2.2,0,0,146.7074,0.05865894,0,0,0,0,0.0153732448364465,0.0153732448364465,0,-29.20519,-29.20519,-7.335,0,-0.1144869,18003.27,6467.988
248.905,S,248.905,0.02703987,0,2.2,0,0,146.7074,0.05865908,0,0,0,0,0.0153345320260243,0.0153345320260243,0,-29.18984,-29.18984,-7.335,0,-0.1144869,17974.07,6460.654
249.9051,S,249.9051,0.02702273,0,2.2,0,0,146.7074,0.05865924,0,0,0,0,0.0153438865984512,0.0153438865984512,0,-29.17451,-29.17451,-7.335,0,-0.1144869,17944.89,6453.32
250.9052,S,250.9052,0.02700563,0,2.2,0,0,146.7074,0.05865941,0,0,0,0,0.015340132089996,0.015340132089996,0,-29.1592,-29.1592,-7.335,0,-0.1144869,17915.72,6445.986
251.9052,S,251.9052,0.02698854,0,2.2,0,0,146.7074,0.0586595,0,0,0,0,0.0153089821132681,0.0153089821132681,0,-29.1439,-29.1439,-7.335,0,-0.1144869,17886.57,6438.652
252.9053,S,252.9053,0.02697145,0,2.2,0,0,146.7074,0.05865956,0,0,0,0,0.0152523569648153,0.0152523569648153,0,-29.1286,-29.1286,-7.335,0,-0.1144869,17857.44,6431.318
253.9053,S,253.9053,0.02695442,0,2.2,0,0,146.7074,0.05865973,0,0,0,0,0.0152566865172616,0.0152566865172616,0,-29.11335,-29.11335,-7.335,0,-0.1144869,17828.31,6423.984
254.9054,S,254.9054,0.02693741,0,2.2,0,0,146.7074,0.05865988,0,0,0,0,0.0152300809455852,0.0152300809455852,0,-29.09812,-29.09812,-7.335,0,-0.1144869,17799.21,6416.65
255.9055,S,255.9055,0.02692043,0,2.2,0,0,146.7074,0.05866001,0,0,0,0,0.0152129913368597,0.0152129913368597,0,-29.08291,-29.08291,-7.335,0,-0.1144869,17770.12,6409.316
256.9055,S,256.9055,0.02690346,0,2.2,0,0,146.7074,0.05866015,0,0,0,0,0.0152003883159964,0.0152003883159964,0,-29.06771,-29.06771,-7.335,0,-0.1144869,17741.04,6401.982
257.9056,S,257.9056,0.02688651,0,2.2,0,0,146.7074,0.05866027,0,0,0,0,0.0151532863730353,0.0151532863730353,0,-29.05253,-29.05253,-7.335,0,-0.1144869,17711.98,6394.648
258.9056,S,258.9056,0.02686958,0,2.2,0,0,146.7074,0.05866038,0,0,0,0,0.0151549647966362,0.0151549647966362,0,-29.03736,-29.03736,-7.335,0,-0.1144869,17682.94,6387.314
259.9057,S,259.9057,0.0268527,0,2.2,0,0,146.7074,0.05866055,0,0,0,0,0.0151391055656234,0.0151391055656234,0,-29.02224,-29.02224,-7.335,0,-0.1144869,17653.91,6379.98
260.9058,S,260.9058,0.02683581,0,2.2,0,0,146.7074,0.0586607,0,0,0,0,0.015155423179948,0.015155423179948,0,-29.00711,-29.00711,-7.335,0,-0.1144869,17624.9,6372.646
261.9058,S,261.9058,0.02681897,0,2.2,0,0,146.7074,0.05866081,0,0,0,0,0.015106345462236,0.015106345462236,0,-28.99201,-28.99201,-7.335,0,-0.1144869,17595.9,6365.312
262.9059,S,262.9059,0.02680213,0,2.2,0,0,146.7074,0.05866092,0,0,0,0,0.0150842269860831,0.0150842269860831,0,-28.97692,-28.97692,-7.335,0,-0.1144869,17566.92,6357.979
263.9059,S,263.9059,0.02678533,0,2.2,0,0,146.7074,0.05866102,0,0,0,0,0.0150451555574875,0.0150451555574875,0,-28.96186,-28.96186,-7.335,0,-0.1144869,17537.95,6350.645
264.906,S,264.906,0.02676855,0,2.2,0,0,146.7074,0.0586612,0,0,0,0,0.015034547663177,0.015034547663177,0,-28.94682,-28.94682,-7.335,0,-0.1144869,17509,6343.311
265.9061,S,265.9061,0.0267518,0,2.2,0,0,146.7074,0.05866135,0,0,0,0,0.0150332756707314,0.0150332756707314,0,-28.93181,-28.93181,-7.335,0,-0.1144869,17480.06,6335.977
266.9061,S,266.9061,0.02673507,0,2.2,0,0,146.7074,0.05866151,0,0,0,0,0.0150332797247756,0.0150332797247756,0,-28.91681,-28.91681,-7.335,0,-0.1144869,17451.13,6328.643
267.9062,S,267.9062,0.02671834,0,2.2,0,0,146.7074,0.05866158,0,0,0,0,0.0149813017584322,0.0149813017584322,0,-28.90181,-28.90181,-7.335,0,-0.1144869,17422.22,6321.309
268.9062,S,268.9062,0.02670165,0,2.2,0,0,146.7074,0.05866167,0,0,0,0,0.014918057599381,0.014918057599381,0,-28.88684,-28.88684,-7.335,0,-0.1144869,17393.33,6313.975
269.9063,S,269.9063,0.026685,0,2.2,0,0,146.7074,0.05866184,0,0,0,0,0.0149490083182826,0.0149490083182826,0,-28.8719,-28.8719,-7.335,0,-0.1144869,17364.45,6306.641
270.9064,S,270.9064,0.02666836,0,2.2,0,0,146.7074,0.05866199,0,0,0,0,0.0149282357572247,0.0149282357572247,0,-28.85698,-28.85698,-7.335,0,-0.1144869,17335.59,6299.307
271.9064,S,271.9064,0.02665175,0,2.2,0,0,146.7074,0.05866219,0,0,0,0,0.014953507482609,0.014953507482609,0,-28.84208,-28.84208,-7.335,0,-0.1144869,17306.74,6291.973
272.9065,S,272.9065,0.02663514,0,2.2,0,0,146.7074,0.05866226,0,0,0,0,0.0148963049239654,0.0148963049239654,0,-28.82718,-28.82718,-7.335,0,-0.1144869,17277.91,6284.639
273.9066,S,273.9066,0.02661857,0,2.2,0,0,146.7074,0.05866238,0,0,0,0,0.0148853279817942,0.0148853279817942,0,-28.81231,-28.81231,-7.335,0,-0.1144869,17249.09,6277.305
274.9066,S,274.9066,0.02660202,0,2.2,0,0,146.7074,0.05866252,0,0,0,0,0.0148414085560518,0.0148414085560518,0,-28.79746,-28.79746,-7.335,0,-0.1144869,17220.28,6269.971
275.9067,S,275.9067,0.02658549,0,2.2,0,0,146.7074,0.05866269,0,0,0,0,0.0148476698889652,0.0148476698889652,0,-28.78263,-28.78263,-7.335,0,-0.1144869,17191.49,6262.637
276.9067,S,276.9067,0.02656899,0,2.2,0,0,146.7074,0.05866278,0,0,0,0,0.0148165557948658,0.0148165557948658,0,-28.76782,-28.76782,-7.335,0,-0.1144869,17162.72,6255.303
277.9068,S,277.9068,0.0265525,0,2.2,0,0,146.7074,0.05866288,0,0,0,0,0.0147873499675555,0.0147873499675555,0,-28.75302,-28.75302,-7.335,0,-0.1144869,17133.96,6247.969
278.9069,S,278.9069,0.02653603,0,2.2,0,0,146.7074,0.05866299,0,0,0,0,0.0147600447755707,0.0147600447755707,0,-28.73823,-28.73823,-7.335,0,-0.1144869,17105.21,6240.635
279.9069,S,279.9069,0.02651961,0,2.2,0,0,146.7074,0.05866315,0,0,0,0,0.0147404457793812,0.0147404457793812,0,-28.72349,-28.72349,-7.335,0,-0.1144869,17076.48,6233.301
280.907,S,280.907,0.02650319,0,2.2,0,0,146.7074,0.05866328,0,0,0,0,0.0147229276052556,0.0147229276052556,0,-28.70875,-28.70875,-7.335,0,-0.1144869,17047.77,6225.967
281.907,S,281.907,0.0264868,0,2.2,0,0,146.7074,0.0586634,0,0,0,0,0.0146992924765854,0.0146992924765854,0,-28.69403,-28.69403,-7.335,0,-0.1144869,17019.07,6218.633
282.9071,S,282.9071,0.02647043,0,2.2,0,0,146.7074,0.05866356,0,0,0,0,0.0147002090192245,0.0147002090192245,0,-28.67933,-28.67933,-7.335,0,-0.1144869,16990.38,6211.299
283.9072,S,283.9072,0.02645407,0,2.2,0,0,146.7074,0.05866366,0,0,0,0,0.0146727768905137,0.0146727768905137,0,-28.66464,-28.66464,-7.335,0,-0.1144869,16961.71,6203.965
284.9072,S,284.9072,0.02643775,0,2.2,0,0,146.7074,0.0586638,0,0,0,0,0.0146619285386436,0.0146619285386436,0,-28.64998,-28.64998,-7.335,0,-0.1144869,16933.06,6196.631
285.9073,S,285.9073,0.02642145,0,2.2,0,0,146.7074,0.05866393,0,0,0,0,0.0146229503708639,0.0146229503708639,0,-28.63534,-28.63534,-7.335,0,-0.1144869,16904.41,6189.297
286.9073,S,286.9073,0.02640518,0,2.2,0,0,146.7074,0.0586641,0,0,0,0,0.0146312431760762,0.0146312431760762,0,-28.62072,-28.62072,-7.335,0,-0.1144869,16875.79,6181.963
287.9074,S,287.9074,0.02638892,0,2.2,0,0,146.7074,0.05866422,0,0,0,0,0.0146115621990504,0.0146115621990504,0,-28.60611,-28.60611,-7.335,0,-0.1144869,16847.17,6174.629
288.9075,S,288.9075,0.02637267,0,2.2,0,0,146.7074,0.05866429,0,0,0,0,0.014563993384904,0.014563993384904,0,-28.59151,-28.59151,-7.335,0,-0.1144869,16818.58,6167.295
289.9075,S,289.9075,0.02635646,0,2.2,0,0,146.7074,0.05866445,0,0,0,0,0.0145414327005611,0.0145414327005611,0,-28.57694,-28.57694,-7.335,0,-0.1144869,16789.99,6159.961
290.9076,S,290.9076,0.02634027,0,2.2,0,0,146.7074,0.05866459,0,0,0,0,0.0145361008855858,0.0145361008855858,0,-28.56239,-28.56239,-7.335,0,-0.1144869,16761.42,6152.627
291.9077,S,291.9077,0.0263241,0,2.2,0,0,146.7074,0.05866473,0,0,0,0,0.0145256490121994,0.0145256490121994,0,-28.54786,-28.54786,-7.335,0,-0.1144869,16732.87,6145.293
292.9077,S,292.9077,0.02630796,0,2.2,0,0,146.7074,0.05866491,0,0,0,0,0.014540434166598,0.014540434166598,0,-28.53335,-28.53335,-7.335,0,-0.1144869,16704.33,6137.959
293.9078,S,293.9078,0.02629183,0,2.2,0,0,146.7074,0.05866505,0,0,0,0,0.0145277509259429,0.0145277509259429,0,-28.51885,-28.51885,-7.335,0,-0.1144869,16675.8,6130.625
294.9078,S,294.9078,0.02627571,0,2.2,0,0,146.7074,0.0586651,0,0,0,0,0.0144651464864012,0.0144651464864012,0,-28.50435,-28.50435,-7.335,0,-0.1144869,16647.29,6123.291
295.9079,S,295.9079,0.02625964,0,2.2,0,0,146.7074,0.05866525,0,0,0,0,0.0144428695912069,0.0144428695912069,0,-28.4899,-28.4899,-7.335,0,-0.1144869,16618.79,6115.957
296.908,S,296.908,0.02624358,0,2.2,0,0,146.7074,0.05866541,0,0,0,0,0.0144686621203576,0.0144686621203576,0,-28.47546,-28.47546,-7.335,0,-0.1144869,16590.31,6108.623
297.908,S,297.908,0.02622754,0,2.2,0,0,146.7074,0.05866557,0,0,0,0,0.0144447846144473,0.0144447846144473,0,-28.46104,-28.46104,-7.335,0,-0.1144869,16561.85,6101.289
298.9081,S,298.9081,0.02621152,0,2.2,0,0,146.7074,0.05866567,0,0,0,0,0.0144164553154766,0.0144164553154766,0,-28.44663,-28.44663,-7.335,0,-0.1144869,16533.39,6093.955
299.9081,S,299.9081,0.02619552,0,2.2,0,0,146.7074,0.05866573,0,0,0,0,0.0143611977834297,0.0143611977834297,0,-28.43223,-28.43223,-7.335,0,-0.1144869,16504.95,6086.621
300.9082,S,300.9082,0.02617954,0,2.2,0,0,146.7074,0.05866588,0,0,0,0,0.014335510945223,0.014335510945223,0,-28.41786,-28.41786,-7.335,0,-0.1144869,16476.53,6079.287
301.9083,S,301.9083,0.0261636,0,2.2,0,0,146.7074,0.05866601,0,0,0,0,0.014324448979238,0.014324448979238,0,-28.40351,-28.40351,-7.335,0,-0.1144869,16448.12,6071.953
302.9083,S,302.9083,0.02614767,0,2.2,0,0,146.7074,0.0586662,0,0,0,0,0.0143392821429344,0.0143392821429344,0,-28.38918,-28.38918,-7.335,0,-0.1144869,16419.72,6064.619
303.9084,S,303.9084,0.02613177,0,2.2,0,0,146.7074,0.05866632,0,0,0,0,0.0143202339847832,0.0143202339847832,0,-28.37487,-28.37487,-7.335,0,-0.1144869,16391.34,6057.285
304.9084,S,304.9084,0.02611587,0,2.2,0,0,146.7074,0.05866641,0,0,0,0,0.0142819518408004,0.0142819518408004,0,-28.36056,-28.36056,-7.335,0,-0.1144869,16362.97,6049.951
305.9085,S,305.9085,0.02609999,0,2.2,0,0,146.7074,0.05866653,0,0,0,0,0.0142508737652776,0.0142508737652776,0,-28.34627,-28.34627,-7.335,0,-0.1144869,16334.62,6042.617
306.9086,S,306.9086,0.02608415,0,2.2,0,0,146.7074,0.05866666,0,0,0,0,0.0142277673420566,0.0142277673420566,0,-28.33201,-28.33201,-7.335,0,-0.1144869,16306.28,6035.283
307.9086,S,307.9086,0.02606833,0,2.2,0,0,146.7074,0.05866682,0,0,0,0,0.0142309135716587,0.0142309135716587,0,-28.31777,-28.31777,-7.335,0,-0.1144869,16277.96,6027.949
308.9087,S,308.9087,0.02605254,0,2.2,0,0,146.7074,0.05866698,0,0,0,0,0.0142305884309692,0.0142305884309692,0,-28.30355,-28.30355,-7.335,0,-0.1144869,16249.65,6020.615
309.9088,S,309.9088,0.02603675,0,2.2,0,0,146.7074,0.05866709,0,0,0,0,0.0142150263466263,0.0142150263466263,0,-28.28933,-28.28933,-7.335,0,-0.1144869,16221.35,6013.281
310.9088,S,310.9088,0.02602098,0,2.2,0,0,146.7074,0.05866721,0,0,0,0,0.0141923080691413,0.0141923080691413,0,-28.27513,-28.27513,-7.335,0,-0.1144869,16193.07,6005.947
311.9089,S,311.9089,0.02600524,0,2.2,0,0,146.7074,0.05866732,0,0,0,0,0.014166365881465,0.014166365881465,0,-28.26095,-28.26095,-7.335,0,-0.1144869,16164.8,5998.613
312.9089,S,312.9089,0.02598953,0,2.2,0,0,146.7074,0.05866747,0,0,0,0,0.0141373171904604,0.0141373171904604,0,-28.2468,-28.2468,-7.335,0,-0.1144869,16136.55,5991.279
313.909,S,313.909,0.02597383,0,2.2,0,0,146.7074,0.05866763,0,0,0,0,0.0141614530040641,0.0141614530040641,0,-28.23266,-28.23266,-7.335,0,-0.1144869,16108.31,5983.945
314.9091,S,314.9091,0.02595815,0,2.2,0,0,146.7074,0.05866772,0,0,0,0,0.0141037573259695,0.0141037573259695,0,-28.21854,-28.21854,-7.335,0,-0.1144869,16080.09,5976.611
315.9091,S,315.9091,0.0259425,0,2.2,0,0,146.7074,0.05866791,0,0,0,0,0.0141251503371507,0.0141251503371507,0,-28.20444,-28.20444,-7.335,0,-0.1144869,16051.88,5969.277
316.9092,S,316.9092,0.02592686,0,2.2,0,0,146.7074,0.05866797,0,0,0,0,0.0140725065590956,0.0140725065590956,0,-28.19034,-28.19034,-7.335,0,-0.1144869,16023.68,5961.943
317.9092,S,317.9092,0.02591124,0,2.2,0,0,146.7074,0.05866811,0,0,0,0,0.014042906634181,0.014042906634181,0,-28.17627,-28.17627,-7.335,0,-0.1144869,15995.5,5954.609
318.9093,S,318.9093,0.02589566,0,2.2,0,0,146.7074,0.05866825,0,0,0,0,0.0140335509696925,0.0140335509696925,0,-28.16222,-28.16222,-7.335,0,-0.1144869,15967.33,5947.275
319.9094,S,319.9094,0.02588009,0,2.2,0,0,146.7074,0.05866838,0,0,0,0,0.0140255806144154,0.0140255806144154,0,-28.14819,-28.14819,-7.335,0,-0.1144869,15939.17,5939.941
320.9094,S,320.9094,0.02586454,0,2.2,0,0,146.7074,0.05866857,0,0,0,0,0.014040879549043,0.014040879549043,0,-28.13418,-28.13418,-7.335,0,-0.1144869,15911.03,5932.607
321.9095,S,321.9095,0.02584901,0,2.2,0,0,146.7074,0.05866867,0,0,0,0,0.0140082285164809,0.0140082285164809,0,-28.12017,-28.12017,-7.335,0,-0.1144869,15882.9,5925.273
322.9095,S,322.9095,0.02583348,0,2.2,0,0,146.7074,0.05866873,0,0,0,0,0.0139543486431108,0.0139543486431108,0,-28.10617,-28.10617,-7.335,0,-0.1144869,15854.79,5917.939
323.9096,S,323.9096,0.025818,0,2.2,0,0,146.7074,0.05866891,0,0,0,0,0.0139467419776764,0.0139467419776764,0,-28.09221,-28.09221,-7.335,0,-0.1144869,15826.69,5910.605
324.9097,S,324.9097,0.02580253,0,2.2,0,0,146.7074,0.05866905,0,0,0,0,0.0139638204603614,0.0139638204603614,0,-28.07826,-28.07826,-7.335,0,-0.1144869,15798.61,5903.271
325.9097,S,325.9097,0.02578708,0,2.2,0,0,146.7074,0.05866918,0,0,0,0,0.0139294258565741,0.0139294258565741,0,-28.06433,-28.06433,-7.335,0,-0.1144869,15770.54,5895.938
326.9098,S,326.9098,0.02577166,0,2.2,0,0,146.7074,0.05866937,0,0,0,0,0.0139491701696457,0.0139491701696457,0,-28.05042,-28.05042,-7.335,0,-0.1144869,15742.48,5888.604
327.9099,S,327.9099,0.02575625,0,2.2,0,0,146.7074,0.05866946,0,0,0,0,0.013911268758001,0.013911268758001,0,-28.03652,-28.03652,-7.335,0,-0.1144869,15714.44,5881.27
328.9099,S,328.9099,0.02574084,0,2.2,0,0,146.7074,0.05866951,0,0,0,0,0.0138589206003275,0.0138589206003275,0,-28.02262,-28.02262,-7.335,0,-0.1144869,15686.41,5873.936
329.91,S,329.91,0.02572549,0,2.2,0,0,146.7074,0.05866969,0,0,0,0,0.0138470753627189,0.0138470753627189,0,-28.00877,-28.00877,-7.335,0,-0.1144869,15658.39,5866.602
330.91,S,330.91,0.02571014,0,2.2,0,0,146.7074,0.05866984,0,0,0,0,0.0138438027864325,0.0138438027864325,0,-27.99492,-27.99492,-7.335,0,-0.1144869,15630.39,5859.268
331.9101,S,331.9101,0.02569481,0,2.2,0,0,146.7074,0.05866998,0,0,0,0,0.013858312872749,0.013858312872749,0,-27.98109,-27.98109,-7.335,0,-0.1144869,15602.4,5851.934
332.9102,S,332.9102,0.02567951,0,2.2,0,0,146.7074,0.05867011,0,0,0,0,0.0138294658800859,0.0138294658800859,0,-27.96728,-27.96728,-7.335,0,-0.1144869,15574.43,5844.6
333.9102,S,333.9102,0.02566422,0,2.2,0,0,146.7074,0.05867021,0,0,0,0,0.0137956472611549,0.0137956472611549,0,-27.95348,-27.95348,-7.335,0,-0.1144869,15546.47,5837.266
334.9103,S,334.9103,0.02564894,0,2.2,0,0,146.7074,0.05867032,0,0,0,0,0.0137705975513356,0.0137705975513356,0,-27.93969,-27.93969,-7.335,0,-0.1144869,15518.52,5829.932
335.9103,S,335.9103,0.0256337,0,2.2,0,0,146.7074,0.05867046,0,0,0,0,0.0137637324973312,0.0137637324973312,0,-27.92593,-27.92593,-7.335,0,-0.1144869,15490.59,5822.598
